id,sourceIdentifier,published,lastModified,vulnStatus,descriptions,weaknesses,configurations,references,cveTags,metrics
CVE-2024-56350,cve@jetbrains.com,2024-12-20T15:15:08.513,2025-01-02T18:50:57.893,Analyzed,"[{""lang"": ""en"", ""value"": ""In JetBrains TeamCity before 2024.12 build credentials allowed unauthorized viewing of projects""}, {""lang"": ""es"", ""value"": ""En JetBrains TeamCity antes de la compilación 2024.12, las credenciales permitían la visualización no autorizada de proyectos""}]","[{""source"": ""cve@jetbrains.com"", ""type"": ""Secondary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-863""}]}]","[{""nodes"": [{""operator"": ""OR"", ""negate"": false, ""cpeMatch"": [{""vulnerable"": true, ""criteria"": ""cpe:2.3:a:jetbrains:teamcity:*:*:*:*:*:*:*:*"", ""versionEndExcluding"": ""2024.12"", ""matchCriteriaId"": ""125B9EA4-F6C9-4D23-BF6E-6FA238E4A5C5""}]}]}]","[{""url"": ""https://www.jetbrains.com/privacy-security/issues-fixed/"", ""source"": ""cve@jetbrains.com"", ""tags"": [""Vendor Advisory""]}]",[],"{""cvssMetricV31"": [{""source"": ""cve@jetbrains.com"", ""type"": ""Secondary"", ""cvssData"": {""version"": ""3.1"", ""vectorString"": ""CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N"", ""baseScore"": 4.3, ""baseSeverity"": ""MEDIUM"", ""attackVector"": ""NETWORK"", ""attackComplexity"": ""LOW"", ""privilegesRequired"": ""LOW"", ""userInteraction"": ""NONE"", ""scope"": ""UNCHANGED"", ""confidentialityImpact"": ""LOW"", ""integrityImpact"": ""NONE"", ""availabilityImpact"": ""NONE""}, ""exploitabilityScore"": 2.8, ""impactScore"": 1.4}, {""source"": ""nvd@nist.gov"", ""type"": ""Primary"", ""cvssData"": {""version"": ""3.1"", ""vectorString"": ""CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N"", ""baseScore"": 4.3, ""baseSeverity"": ""MEDIUM"", ""attackVector"": ""NETWORK"", ""attackComplexity"": ""LOW"", ""privilegesRequired"": ""LOW"", ""userInteraction"": ""NONE"", ""scope"": ""UNCHANGED"", ""confidentialityImpact"": ""LOW"", ""integrityImpact"": ""NONE"", ""availabilityImpact"": ""NONE""}, ""exploitabilityScore"": 2.8, ""impactScore"": 1.4}]}"
CVE-2024-56351,cve@jetbrains.com,2024-12-20T15:15:08.720,2025-01-02T18:49:32.400,Analyzed,"[{""lang"": ""en"", ""value"": ""In JetBrains TeamCity before 2024.12 access tokens were not revoked after removing user roles""}, {""lang"": ""es"", ""value"": ""En JetBrains TeamCity antes de 2024.12, los tokens de acceso no se revocaban después de eliminar los roles de usuario""}]","[{""source"": ""cve@jetbrains.com"", ""type"": ""Secondary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-613""}]}]","[{""nodes"": [{""operator"": ""OR"", ""negate"": false, ""cpeMatch"": [{""vulnerable"": true, ""criteria"": ""cpe:2.3:a:jetbrains:teamcity:*:*:*:*:*:*:*:*"", ""versionEndExcluding"": ""2024.12"", ""matchCriteriaId"": ""125B9EA4-F6C9-4D23-BF6E-6FA238E4A5C5""}]}]}]","[{""url"": ""https://www.jetbrains.com/privacy-security/issues-fixed/"", ""source"": ""cve@jetbrains.com"", ""tags"": [""Vendor Advisory""]}]",[],"{""cvssMetricV31"": [{""source"": ""cve@jetbrains.com"", ""type"": ""Secondary"", ""cvssData"": {""version"": ""3.1"", ""vectorString"": ""CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L"", ""baseScore"": 6.3, ""baseSeverity"": ""MEDIUM"", ""attackVector"": ""NETWORK"", ""attackComplexity"": ""LOW"", ""privilegesRequired"": ""LOW"", ""userInteraction"": ""NONE"", ""scope"": ""UNCHANGED"", ""confidentialityImpact"": ""LOW"", ""integrityImpact"": ""LOW"", ""availabilityImpact"": ""LOW""}, ""exploitabilityScore"": 2.8, ""impactScore"": 3.4}, {""source"": ""nvd@nist.gov"", ""type"": ""Primary"", ""cvssData"": {""version"": ""3.1"", ""vectorString"": ""CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H"", ""baseScore"": 8.8, ""baseSeverity"": ""HIGH"", ""attackVector"": ""NETWORK"", ""attackComplexity"": ""LOW"", ""privilegesRequired"": ""LOW"", ""userInteraction"": ""NONE"", ""scope"": ""UNCHANGED"", ""confidentialityImpact"": ""HIGH"", ""integrityImpact"": ""HIGH"", ""availabilityImpact"": ""HIGH""}, ""exploitabilityScore"": 2.8, ""impactScore"": 5.9}]}"
CVE-2024-56352,cve@jetbrains.com,2024-12-20T15:15:08.970,2025-01-02T18:49:03.290,Analyzed,"[{""lang"": ""en"", ""value"": ""In JetBrains TeamCity before 2024.12 stored XSS was possible via image name on the agent details page""}, {""lang"": ""es"", ""value"": ""En JetBrains TeamCity antes de 2024.12, era posible XSS Almacenado a través del nombre de la imagen en la página de detalles del agente""}]","[{""source"": ""cve@jetbrains.com"", ""type"": ""Secondary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-79""}]}]","[{""nodes"": [{""operator"": ""OR"", ""negate"": false, ""cpeMatch"": [{""vulnerable"": true, ""criteria"": ""cpe:2.3:a:jetbrains:teamcity:*:*:*:*:*:*:*:*"", ""versionEndExcluding"": ""2024.12"", ""matchCriteriaId"": ""125B9EA4-F6C9-4D23-BF6E-6FA238E4A5C5""}]}]}]","[{""url"": ""https://www.jetbrains.com/privacy-security/issues-fixed/"", ""source"": ""cve@jetbrains.com"", ""tags"": [""Vendor Advisory""]}]",[],"{""cvssMetricV31"": [{""source"": ""cve@jetbrains.com"", ""type"": ""Secondary"", ""cvssData"": {""version"": ""3.1"", ""vectorString"": ""CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:L/I:L/A:N"", ""baseScore"": 4.6, ""baseSeverity"": ""MEDIUM"", ""attackVector"": ""NETWORK"", ""attackComplexity"": ""LOW"", ""privilegesRequired"": ""LOW"", ""userInteraction"": ""REQUIRED"", ""scope"": ""UNCHANGED"", ""confidentialityImpact"": ""LOW"", ""integrityImpact"": ""LOW"", ""availabilityImpact"": ""NONE""}, ""exploitabilityScore"": 2.1, ""impactScore"": 2.5}, {""source"": ""nvd@nist.gov"", ""type"": ""Primary"", ""cvssData"": {""version"": ""3.1"", ""vectorString"": ""CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N"", ""baseScore"": 5.4, ""baseSeverity"": ""MEDIUM"", ""attackVector"": ""NETWORK"", ""attackComplexity"": ""LOW"", ""privilegesRequired"": ""LOW"", ""userInteraction"": ""REQUIRED"", ""scope"": ""CHANGED"", ""confidentialityImpact"": ""LOW"", ""integrityImpact"": ""LOW"", ""availabilityImpact"": ""NONE""}, ""exploitabilityScore"": 2.3, ""impactScore"": 2.7}]}"
CVE-2024-56353,cve@jetbrains.com,2024-12-20T15:15:09.183,2025-01-02T18:48:35.123,Analyzed,"[{""lang"": ""en"", ""value"": ""In JetBrains TeamCity before 2024.12 backup file exposed user credentials and session cookies""}, {""lang"": ""es"", ""value"": ""En JetBrains TeamCity antes de 2024.12, el archivo de respaldo exponía las credenciales de usuario y las cookies de sesión""}]","[{""source"": ""cve@jetbrains.com"", ""type"": ""Secondary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-212""}]}]","[{""nodes"": [{""operator"": ""OR"", ""negate"": false, ""cpeMatch"": [{""vulnerable"": true, ""criteria"": ""cpe:2.3:a:jetbrains:teamcity:*:*:*:*:*:*:*:*"", ""versionEndExcluding"": ""2024.12"", ""matchCriteriaId"": ""125B9EA4-F6C9-4D23-BF6E-6FA238E4A5C5""}]}]}]","[{""url"": ""https://www.jetbrains.com/privacy-security/issues-fixed/"", ""source"": ""cve@jetbrains.com"", ""tags"": [""Vendor Advisory""]}]",[],"{""cvssMetricV31"": [{""source"": ""cve@jetbrains.com"", ""type"": ""Secondary"", ""cvssData"": {""version"": ""3.1"", ""vectorString"": ""CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:L/A:N"", ""baseScore"": 5.5, ""baseSeverity"": ""MEDIUM"", ""attackVector"": ""NETWORK"", ""attackComplexity"": ""LOW"", ""privilegesRequired"": ""HIGH"", ""userInteraction"": ""NONE"", ""scope"": ""UNCHANGED"", ""confidentialityImpact"": ""HIGH"", ""integrityImpact"": ""LOW"", ""availabilityImpact"": ""NONE""}, ""exploitabilityScore"": 1.2, ""impactScore"": 4.2}, {""source"": ""nvd@nist.gov"", ""type"": ""Primary"", ""cvssData"": {""version"": ""3.1"", ""vectorString"": ""CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N"", ""baseScore"": 6.5, ""baseSeverity"": ""MEDIUM"", ""attackVector"": ""NETWORK"", ""attackComplexity"": ""LOW"", ""privilegesRequired"": ""LOW"", ""userInteraction"": ""NONE"", ""scope"": ""UNCHANGED"", ""confidentialityImpact"": ""HIGH"", ""integrityImpact"": ""NONE"", ""availabilityImpact"": ""NONE""}, ""exploitabilityScore"": 2.8, ""impactScore"": 3.6}]}"
CVE-2024-56354,cve@jetbrains.com,2024-12-20T15:15:09.400,2025-01-02T18:47:14.893,Analyzed,"[{""lang"": ""en"", ""value"": ""In JetBrains TeamCity before 2024.12 password field value were accessible to users with view settings permission""}, {""lang"": ""es"", ""value"": ""En JetBrains TeamCity antes de 2024.12, el valor del campo de contraseña era accesible para los usuarios con permiso de visualización de configuraciones""}]","[{""source"": ""cve@jetbrains.com"", ""type"": ""Secondary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-522""}]}]","[{""nodes"": [{""operator"": ""OR"", ""negate"": false, ""cpeMatch"": [{""vulnerable"": true, ""criteria"": ""cpe:2.3:a:jetbrains:teamcity:*:*:*:*:*:*:*:*"", ""versionEndExcluding"": ""2024.12"", ""matchCriteriaId"": ""125B9EA4-F6C9-4D23-BF6E-6FA238E4A5C5""}]}]}]","[{""url"": ""https://www.jetbrains.com/privacy-security/issues-fixed/"", ""source"": ""cve@jetbrains.com"", ""tags"": [""Vendor Advisory""]}]",[],"{""cvssMetricV31"": [{""source"": ""cve@jetbrains.com"", ""type"": ""Secondary"", ""cvssData"": {""version"": ""3.1"", ""vectorString"": ""CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:L/A:N"", ""baseScore"": 5.5, ""baseSeverity"": ""MEDIUM"", ""attackVector"": ""NETWORK"", ""attackComplexity"": ""LOW"", ""privilegesRequired"": ""HIGH"", ""userInteraction"": ""NONE"", ""scope"": ""UNCHANGED"", ""confidentialityImpact"": ""HIGH"", ""integrityImpact"": ""LOW"", ""availabilityImpact"": ""NONE""}, ""exploitabilityScore"": 1.2, ""impactScore"": 4.2}, {""source"": ""nvd@nist.gov"", ""type"": ""Primary"", ""cvssData"": {""version"": ""3.1"", ""vectorString"": ""CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:N/A:N"", ""baseScore"": 4.9, ""baseSeverity"": ""MEDIUM"", ""attackVector"": ""NETWORK"", ""attackComplexity"": ""LOW"", ""privilegesRequired"": ""HIGH"", ""userInteraction"": ""NONE"", ""scope"": ""UNCHANGED"", ""confidentialityImpact"": ""HIGH"", ""integrityImpact"": ""NONE"", ""availabilityImpact"": ""NONE""}, ""exploitabilityScore"": 1.2, ""impactScore"": 3.6}]}"
CVE-2024-56355,cve@jetbrains.com,2024-12-20T15:15:09.630,2025-01-02T18:46:31.450,Analyzed,"[{""lang"": ""en"", ""value"": ""In JetBrains TeamCity before 2024.12 missing Content-Type header in RemoteBuildLogController response could lead to XSS""}, {""lang"": ""es"", ""value"": ""En JetBrains TeamCity antes de 2024.12, la falta del encabezado Content-Type en la respuesta de RemoteBuildLogController podría generar XSS""}]","[{""source"": ""cve@jetbrains.com"", ""type"": ""Secondary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-79""}]}]","[{""nodes"": [{""operator"": ""OR"", ""negate"": false, ""cpeMatch"": [{""vulnerable"": true, ""criteria"": ""cpe:2.3:a:jetbrains:teamcity:*:*:*:*:*:*:*:*"", ""versionEndExcluding"": ""2024.12"", ""matchCriteriaId"": ""125B9EA4-F6C9-4D23-BF6E-6FA238E4A5C5""}]}]}]","[{""url"": ""https://www.jetbrains.com/privacy-security/issues-fixed/"", ""source"": ""cve@jetbrains.com"", ""tags"": [""Vendor Advisory""]}]",[],"{""cvssMetricV31"": [{""source"": ""cve@jetbrains.com"", ""type"": ""Secondary"", ""cvssData"": {""version"": ""3.1"", ""vectorString"": ""CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:L/I:L/A:N"", ""baseScore"": 4.6, ""baseSeverity"": ""MEDIUM"", ""attackVector"": ""NETWORK"", ""attackComplexity"": ""LOW"", ""privilegesRequired"": ""LOW"", ""userInteraction"": ""REQUIRED"", ""scope"": ""UNCHANGED"", ""confidentialityImpact"": ""LOW"", ""integrityImpact"": ""LOW"", ""availabilityImpact"": ""NONE""}, ""exploitabilityScore"": 2.1, ""impactScore"": 2.5}, {""source"": ""nvd@nist.gov"", ""type"": ""Primary"", ""cvssData"": {""version"": ""3.1"", ""vectorString"": ""CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N"", ""baseScore"": 5.4, ""baseSeverity"": ""MEDIUM"", ""attackVector"": ""NETWORK"", ""attackComplexity"": ""LOW"", ""privilegesRequired"": ""LOW"", ""userInteraction"": ""REQUIRED"", ""scope"": ""CHANGED"", ""confidentialityImpact"": ""LOW"", ""integrityImpact"": ""LOW"", ""availabilityImpact"": ""NONE""}, ""exploitabilityScore"": 2.3, ""impactScore"": 2.7}]}"
CVE-2024-56356,cve@jetbrains.com,2024-12-20T15:15:09.847,2025-01-02T18:46:14.517,Analyzed,"[{""lang"": ""en"", ""value"": ""In JetBrains TeamCity before 2024.12 insecure XMLParser configuration could lead to potential XXE attack""}, {""lang"": ""es"", ""value"": ""En JetBrains TeamCity antes de 2024.12, una configuración insegura de XMLParser podría provocar un posible ataque XXE""}]","[{""source"": ""cve@jetbrains.com"", ""type"": ""Secondary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-611""}]}]","[{""nodes"": [{""operator"": ""OR"", ""negate"": false, ""cpeMatch"": [{""vulnerable"": true, ""criteria"": ""cpe:2.3:a:jetbrains:teamcity:*:*:*:*:*:*:*:*"", ""versionEndExcluding"": ""2024.12"", ""matchCriteriaId"": ""125B9EA4-F6C9-4D23-BF6E-6FA238E4A5C5""}]}]}]","[{""url"": ""https://www.jetbrains.com/privacy-security/issues-fixed/"", ""source"": ""cve@jetbrains.com"", ""tags"": [""Vendor Advisory""]}]",[],"{""cvssMetricV31"": [{""source"": ""cve@jetbrains.com"", ""type"": ""Secondary"", ""cvssData"": {""version"": ""3.1"", ""vectorString"": ""CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:L/A:N"", ""baseScore"": 5.9, ""baseSeverity"": ""MEDIUM"", ""attackVector"": ""NETWORK"", ""attackComplexity"": ""HIGH"", ""privilegesRequired"": ""LOW"", ""userInteraction"": ""NONE"", ""scope"": ""UNCHANGED"", ""confidentialityImpact"": ""HIGH"", ""integrityImpact"": ""LOW"", ""availabilityImpact"": ""NONE""}, ""exploitabilityScore"": 1.6, ""impactScore"": 4.2}, {""source"": ""nvd@nist.gov"", ""type"": ""Primary"", ""cvssData"": {""version"": ""3.1"", ""vectorString"": ""CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:L/A:N"", ""baseScore"": 7.1, ""baseSeverity"": ""HIGH"", ""attackVector"": ""NETWORK"", ""attackComplexity"": ""LOW"", ""privilegesRequired"": ""LOW"", ""userInteraction"": ""NONE"", ""scope"": ""UNCHANGED"", ""confidentialityImpact"": ""HIGH"", ""integrityImpact"": ""LOW"", ""availabilityImpact"": ""NONE""}, ""exploitabilityScore"": 2.8, ""impactScore"": 4.2}]}"
CVE-2025-24459,cve@jetbrains.com,2025-01-21T18:15:18.890,2025-01-30T21:22:22.917,Analyzed,"[{""lang"": ""en"", ""value"": ""In JetBrains TeamCity before 2024.12.1 reflected XSS was possible on the Vault Connection page""}, {""lang"": ""es"", ""value"": ""En JetBrains TeamCity antes de 2024.12.1, el XSS reflejado era posible en la página de Conexión de Vault""}]","[{""source"": ""cve@jetbrains.com"", ""type"": ""Secondary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-79""}]}]","[{""nodes"": [{""operator"": ""OR"", ""negate"": false, ""cpeMatch"": [{""vulnerable"": true, ""criteria"": ""cpe:2.3:a:jetbrains:teamcity:*:*:*:*:*:*:*:*"", ""versionEndExcluding"": ""2024.12.1"", ""matchCriteriaId"": ""F955D6EE-CC8E-4782-B7A4-2F915A7BF290""}]}]}]","[{""url"": ""https://www.jetbrains.com/privacy-security/issues-fixed/"", ""source"": ""cve@jetbrains.com"", ""tags"": [""Vendor Advisory""]}]",[],"{""cvssMetricV31"": [{""source"": ""cve@jetbrains.com"", ""type"": ""Secondary"", ""cvssData"": {""version"": ""3.1"", ""vectorString"": ""CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:L/I:L/A:N"", ""baseScore"": 4.6, ""baseSeverity"": ""MEDIUM"", ""attackVector"": ""NETWORK"", ""attackComplexity"": ""LOW"", ""privilegesRequired"": ""LOW"", ""userInteraction"": ""REQUIRED"", ""scope"": ""UNCHANGED"", ""confidentialityImpact"": ""LOW"", ""integrityImpact"": ""LOW"", ""availabilityImpact"": ""NONE""}, ""exploitabilityScore"": 2.1, ""impactScore"": 2.5}, {""source"": ""nvd@nist.gov"", ""type"": ""Primary"", ""cvssData"": {""version"": ""3.1"", ""vectorString"": ""CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N"", ""baseScore"": 6.1, ""baseSeverity"": ""MEDIUM"", ""attackVector"": ""NETWORK"", ""attackComplexity"": ""LOW"", ""privilegesRequired"": ""NONE"", ""userInteraction"": ""REQUIRED"", ""scope"": ""CHANGED"", ""confidentialityImpact"": ""LOW"", ""integrityImpact"": ""LOW"", ""availabilityImpact"": ""NONE""}, ""exploitabilityScore"": 2.8, ""impactScore"": 2.7}]}"
CVE-2025-24460,cve@jetbrains.com,2025-01-21T18:15:19.067,2025-01-30T21:25:18.337,Analyzed,"[{""lang"": ""en"", ""value"": ""In JetBrains TeamCity before 2024.12.1 improper access control allowed to see Projects’ names in the agent pool""}, {""lang"": ""es"", ""value"": ""En JetBrains TeamCity antes del 1 de diciembre de 2024, un control de acceso incorrecto permitía ver los nombres de los proyectos en el grupo de agentes""}]","[{""source"": ""cve@jetbrains.com"", ""type"": ""Secondary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-863""}]}]","[{""nodes"": [{""operator"": ""OR"", ""negate"": false, ""cpeMatch"": [{""vulnerable"": true, ""criteria"": ""cpe:2.3:a:jetbrains:teamcity:*:*:*:*:*:*:*:*"", ""versionEndExcluding"": ""2024.12.1"", ""matchCriteriaId"": ""F955D6EE-CC8E-4782-B7A4-2F915A7BF290""}]}]}]","[{""url"": ""https://www.jetbrains.com/privacy-security/issues-fixed/"", ""source"": ""cve@jetbrains.com"", ""tags"": [""Vendor Advisory""]}]",[],"{""cvssMetricV31"": [{""source"": ""cve@jetbrains.com"", ""type"": ""Secondary"", ""cvssData"": {""version"": ""3.1"", ""vectorString"": ""CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N"", ""baseScore"": 4.3, ""baseSeverity"": ""MEDIUM"", ""attackVector"": ""NETWORK"", ""attackComplexity"": ""LOW"", ""privilegesRequired"": ""LOW"", ""userInteraction"": ""NONE"", ""scope"": ""UNCHANGED"", ""confidentialityImpact"": ""LOW"", ""integrityImpact"": ""NONE"", ""availabilityImpact"": ""NONE""}, ""exploitabilityScore"": 2.8, ""impactScore"": 1.4}, {""source"": ""nvd@nist.gov"", ""type"": ""Primary"", ""cvssData"": {""version"": ""3.1"", ""vectorString"": ""CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N"", ""baseScore"": 4.3, ""baseSeverity"": ""MEDIUM"", ""attackVector"": ""NETWORK"", ""attackComplexity"": ""LOW"", ""privilegesRequired"": ""LOW"", ""userInteraction"": ""NONE"", ""scope"": ""UNCHANGED"", ""confidentialityImpact"": ""LOW"", ""integrityImpact"": ""NONE"", ""availabilityImpact"": ""NONE""}, ""exploitabilityScore"": 2.8, ""impactScore"": 1.4}]}"
CVE-2025-24461,cve@jetbrains.com,2025-01-21T18:15:19.260,2025-01-30T21:26:17.583,Analyzed,"[{""lang"": ""en"", ""value"": ""In JetBrains TeamCity before 2024.12.1 decryption of connection secrets without proper permissions was possible via Test Connection endpoint""}, {""lang"": ""es"", ""value"": ""En JetBrains TeamCity antes de 2024.12.1 era posible descifrar secretos de conexión sin los permisos adecuados a través de Conexión de prueba endpoint""}]","[{""source"": ""cve@jetbrains.com"", ""type"": ""Secondary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-862""}]}]","[{""nodes"": [{""operator"": ""OR"", ""negate"": false, ""cpeMatch"": [{""vulnerable"": true, ""criteria"": ""cpe:2.3:a:jetbrains:teamcity:2024.12.1:*:*:*:*:*:*:*"", ""matchCriteriaId"": ""F0E73863-CD45-441D-8935-DEEBF201E302""}]}]}]","[{""url"": ""https://www.jetbrains.com/privacy-security/issues-fixed/"", ""source"": ""cve@jetbrains.com"", ""tags"": [""Vendor Advisory""]}]",[],"{""cvssMetricV31"": [{""source"": ""cve@jetbrains.com"", ""type"": ""Secondary"", ""cvssData"": {""version"": ""3.1"", ""vectorString"": ""CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N"", ""baseScore"": 6.5, ""baseSeverity"": ""MEDIUM"", ""attackVector"": ""NETWORK"", ""attackComplexity"": ""LOW"", ""privilegesRequired"": ""LOW"", ""userInteraction"": ""NONE"", ""scope"": ""UNCHANGED"", ""confidentialityImpact"": ""HIGH"", ""integrityImpact"": ""NONE"", ""availabilityImpact"": ""NONE""}, ""exploitabilityScore"": 2.8, ""impactScore"": 3.6}, {""source"": ""nvd@nist.gov"", ""type"": ""Primary"", ""cvssData"": {""version"": ""3.1"", ""vectorString"": ""CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N"", ""baseScore"": 6.5, ""baseSeverity"": ""MEDIUM"", ""attackVector"": ""NETWORK"", ""attackComplexity"": ""LOW"", ""privilegesRequired"": ""LOW"", ""userInteraction"": ""NONE"", ""scope"": ""UNCHANGED"", ""confidentialityImpact"": ""HIGH"", ""integrityImpact"": ""NONE"", ""availabilityImpact"": ""NONE""}, ""exploitabilityScore"": 2.8, ""impactScore"": 3.6}]}"
CVE-2025-26492,cve@jetbrains.com,2025-02-11T14:15:31.260,2025-05-16T14:51:14.713,Analyzed,"[{""lang"": ""en"", ""value"": ""In JetBrains TeamCity before 2024.12.2 improper Kubernetes connection settings could expose sensitive resources""}, {""lang"": ""es"", ""value"": ""En JetBrains TeamCity antes de 2024.12.2, las configuraciones de conexión de Kubernetes incorrectas podrían exponer recursos confidenciales""}]","[{""source"": ""cve@jetbrains.com"", ""type"": ""Secondary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-522""}]}]","[{""nodes"": [{""operator"": ""OR"", ""negate"": false, ""cpeMatch"": [{""vulnerable"": true, ""criteria"": ""cpe:2.3:a:jetbrains:teamcity:*:*:*:*:*:*:*:*"", ""versionEndExcluding"": ""2024.12.2"", ""matchCriteriaId"": ""1B3083A3-C74F-4F03-888E-B32637EE8C32""}]}]}]","[{""url"": ""https://www.jetbrains.com/privacy-security/issues-fixed/"", ""source"": ""cve@jetbrains.com"", ""tags"": [""Vendor Advisory""]}]",[],"{""cvssMetricV31"": [{""source"": ""cve@jetbrains.com"", ""type"": ""Secondary"", ""cvssData"": {""version"": ""3.1"", ""vectorString"": ""CVSS:3.1/AV:N/AC:H/PR:H/UI:N/S:C/C:H/I:H/A:N"", ""baseScore"": 7.7, ""baseSeverity"": ""HIGH"", ""attackVector"": ""NETWORK"", ""attackComplexity"": ""HIGH"", ""privilegesRequired"": ""HIGH"", ""userInteraction"": ""NONE"", ""scope"": ""CHANGED"", ""confidentialityImpact"": ""HIGH"", ""integrityImpact"": ""HIGH"", ""availabilityImpact"": ""NONE""}, ""exploitabilityScore"": 1.3, ""impactScore"": 5.8}, {""source"": ""nvd@nist.gov"", ""type"": ""Primary"", ""cvssData"": {""version"": ""3.1"", ""vectorString"": ""CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N"", ""baseScore"": 9.1, ""baseSeverity"": ""CRITICAL"", ""attackVector"": ""NETWORK"", ""attackComplexity"": ""LOW"", ""privilegesRequired"": ""NONE"", ""userInteraction"": ""NONE"", ""scope"": ""UNCHANGED"", ""confidentialityImpact"": ""HIGH"", ""integrityImpact"": ""HIGH"", ""availabilityImpact"": ""NONE""}, ""exploitabilityScore"": 3.9, ""impactScore"": 5.2}]}"
CVE-2025-26493,cve@jetbrains.com,2025-02-11T14:15:31.473,2025-05-16T14:51:13.060,Analyzed,"[{""lang"": ""en"", ""value"": ""In JetBrains TeamCity before 2024.12.2 several DOM-based XSS were possible on the Code Inspection Report tab""}, {""lang"": ""es"", ""value"": ""En JetBrains TeamCity antes de 2024.12.2, varios XSS basados en DOM eran posibles en la pestaña Informe de inspección de código""}]","[{""source"": ""cve@jetbrains.com"", ""type"": ""Secondary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-79""}]}]","[{""nodes"": [{""operator"": ""OR"", ""negate"": false, ""cpeMatch"": [{""vulnerable"": true, ""criteria"": ""cpe:2.3:a:jetbrains:teamcity:*:*:*:*:*:*:*:*"", ""versionEndExcluding"": ""2024.12.2"", ""matchCriteriaId"": ""1B3083A3-C74F-4F03-888E-B32637EE8C32""}]}]}]","[{""url"": ""https://www.jetbrains.com/privacy-security/issues-fixed/"", ""source"": ""cve@jetbrains.com"", ""tags"": [""Vendor Advisory""]}]",[],"{""cvssMetricV31"": [{""source"": ""cve@jetbrains.com"", ""type"": ""Secondary"", ""cvssData"": {""version"": ""3.1"", ""vectorString"": ""CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:L/I:L/A:N"", ""baseScore"": 4.6, ""baseSeverity"": ""MEDIUM"", ""attackVector"": ""NETWORK"", ""attackComplexity"": ""LOW"", ""privilegesRequired"": ""LOW"", ""userInteraction"": ""REQUIRED"", ""scope"": ""UNCHANGED"", ""confidentialityImpact"": ""LOW"", ""integrityImpact"": ""LOW"", ""availabilityImpact"": ""NONE""}, ""exploitabilityScore"": 2.1, ""impactScore"": 2.5}, {""source"": ""nvd@nist.gov"", ""type"": ""Primary"", ""cvssData"": {""version"": ""3.1"", ""vectorString"": ""CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N"", ""baseScore"": 6.1, ""baseSeverity"": ""MEDIUM"", ""attackVector"": ""NETWORK"", ""attackComplexity"": ""LOW"", ""privilegesRequired"": ""NONE"", ""userInteraction"": ""REQUIRED"", ""scope"": ""CHANGED"", ""confidentialityImpact"": ""LOW"", ""integrityImpact"": ""LOW"", ""availabilityImpact"": ""NONE""}, ""exploitabilityScore"": 2.8, ""impactScore"": 2.7}]}"
